transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons,region_grch38,region_grch38_length,region_grch38_clipped
ENST00000291759,ENSG00000239961,LILRA4,0.2833931607783865,1.437,1.0146,0.0420499999999999,0.2770613038125452,chr19:54337152-54341149,3998,chr19:54338652-54339649
ENST00000324675,ENSG00000177558,FAM187B,0.2833195608546807,1.871,1.3011,0.086825,0.6961495902006851,chr19:35226731-35230729,3999,chr19:35228231-35229229
ENST00000312511,ENSG00000175646,PRM1,0.2829872130206459,1.858,0.91493,0.078675,0.2995218702865762,chr16:11279352-11283350,3999,chr16:11280852-11281850
ENST00000391418,ENSG00000212724,KRTAP2-3,0.2829034772165626,1.849,0.97606,0.13675,0.7519999999999999,chr17:41058094-41062092,3999,chr17:41059594-41060592
ENST00000312150,ENSG00000204897,KRT25,0.2825836216839677,1.105,0.72782,0.1810000000000002,0.7298926052765272,chr17:40753334-40757332,3999,chr17:40754834-40755832
ENST00000393316,ENSG00000188761,BCL2L15,0.282531051761821,1.101,0.42662,0.084275,0.4605691056910569,chr1:113885549-113889547,3999,chr1:113887049-113888047
ENST00000268912,ENSG00000141194,OR4D1,0.2823718242458319,1.611,0.8438,0.108675,0.792638036809816,chr17:58153134-58157132,3999,chr17:58154634-58155632
ENST00000221973,ENSG00000105370,LIM2,0.28235825615541,1.303,0.66204,0.12515,0.5932601891979847,chr19:51385957-51389955,3999,chr19:51387457-51388455
ENST00000319294,ENSG00000160185,UBASH3A,0.2822065513165478,0.935,0.64947,0.0589999999999999,0.5859543656339883,chr21:42401916-42405914,3999,chr21:42403416-42404414
ENST00000371265,ENSG00000162399,BSND,0.2819475771953021,1.788,1.2,0.092125,0.4996884735202492,chr1:54996934-55000932,3999,chr1:54998434-54999432
ENST00000319423,ENSG00000178586,OR6B3,0.2814088598402324,1.893,1.2306,0.09055,0.7007772020725389,chr2:240044074-240048072,3999,chr2:240045574-240046572
ENST00000155858,ENSG00000070985,TRPM5,0.2810001160652653,1.005,0.7698,0.0599499999999999,0.6850261666151836,chr11:2421047-2425045,3999,chr11:2422547-2423545
ENST00000518868,ENSG00000133943,C14orf159,0.2809890815671162,1.582,1.1735,0.062325,0.7077165924483402,chr14:91112371-91116369,3999,chr14:91113871-91114869
ENST00000375670,ENSG00000204393,RP11-410N8.4,0.2807465923172242,1.907,1.2281,0.1277999999999999,0.0049645390070921,chr20:32585480-32589478,3999,chr20:32586980-32587978
ENST00000271732,ENSG00000143457,GOLPH3L,0.2805825780370295,1.042,0.61444,0.2750999999999999,0.9508587234263108,chr1:150695026-150699024,3999,chr1:150696526-150697524
ENST00000400906,ENSG00000197241,SLC2A7,0.2805294994301744,1.603,1.1647,0.0377749999999999,0.6040935672514619,chr1:9024347-9028345,3999,chr1:9025847-9026845
ENST00000344581,ENSG00000185271,KLHL33,0.2804625857585359,0.999,0.60341,0.1289750000000001,0.5976297502959191,chr14:20433644-20437642,3999,chr14:20435144-20436142
ENST00000397911,ENSG00000221837,KRTAP10-9,0.2800880276658378,1.77,1.0274,0.0756,0.1709090909090909,chr21:44625124-44629122,3999,chr21:44626624-44627622
ENST00000340333,ENSG00000189366,ALG1L,0.2800655068473643,1.947,1.6401,,0.6550264939130499,chr3:125935041-125939039,3999,chr3:125936541-125937539
ENST00000325656,ENSG00000175544,CABP4,0.2800206617187287,1.548,0.99555,0.096625,0.6730135935294378,chr11:67453348-67457346,3999,chr11:67454848-67455846
ENST00000380102,ENSG00000205441,KRTAP10-7,0.2799660417659929,1.304,0.74802,0.0945249999999999,0.6612903225806451,chr21:44598598-44602579,3982,chr21:44600098-44601079
ENST00000309384,ENSG00000183542,KLRC4,0.2798880447820872,1.443,0.64212,0.0129,0.4242041923173748,chr12:10407759-10411757,3999,chr12:10409259-10410257
ENST00000270642,ENSG00000142549,IGLON5,0.2797967159187334,0.587,0.22721,0.1629250000000001,0.7096142329462353,chr19:51309849-51313847,3999,chr19:51311349-51312347
ENST00000398455,ENSG00000214511,HIGD1C,0.2795971421602746,1.821,1.0259,0.0866,0.5900064146604079,chr12:50951923-50955921,3999,chr12:50953423-50954421
ENST00000316436,ENSG00000179564,LSMEM2,0.2795238432112803,1.83,1.1692,0.0605,0.9381928088836844,chr3:50277028-50281026,3999,chr3:50278528-50279526
ENST00000354624,ENSG00000156510,HKDC1,0.2794797377190153,0.904,0.66268,0.07305,0.8042901673815744,chr10:69218304-69222302,3999,chr10:69219804-69220802
ENST00000369210,ENSG00000165863,C10orf82,0.2791068580542264,1.169,0.51193,0.1322999999999999,0.7330839378159437,chr10:116667972-116671970,3999,chr10:116669472-116670470
ENST00000398802,ENSG00000162241,SLC25A45,0.2789612497463988,1.42,0.86015,0.104175,0.6370955785060973,chr11:65380673-65384671,3999,chr11:65382173-65383171
ENST00000367851,ENSG00000143199,ADCY10,0.2788059984813971,1.037,0.84846,0.068625,0.620235878336437,chr1:167912104-167916102,3999,chr1:167913604-167914602
ENST00000206513,ENSG00000092067,CEBPE,0.2787624804285508,0.986,0.46905,0.2750250000000001,0.8650467673964436,chr14:23117618-23121616,3999,chr14:23119118-23120116
ENST00000454449,ENSG00000253831,ETV3L,0.2787597724306585,1.429,0.88391,0.137425,0.4732044198895027,chr1:157097810-157101808,3999,chr1:157099310-157100308
ENST00000358842,ENSG00000196475,GK2,0.2787583135122032,1.396,0.90729,0.3635750000000001,0.594392523364486,chr4:79406220-79410218,3999,chr4:79407720-79408718
ENST00000538666,ENSG00000127318,IL22,0.2785056903776284,1.638,0.86448,0.1445,0.6089030322888801,chr12:68251609-68255607,3999,chr12:68253109-68254107
ENST00000206423,ENSG00000091986,CCDC80,0.2783629428152873,0.652,0.42321,0.3044249999999998,0.9323724543292186,chr3:112639271-112643269,3999,chr3:112640771-112641769
ENST00000497933,ENSG00000183908,LRRC55,0.2781456953642384,0.881,0.38478,0.253675,0.8862257207152637,chr11:57179748-57183746,3999,chr11:57181248-57182246
ENST00000316099,ENSG00000101076,HNF4A,0.2779112056542921,0.502,0.25456,0.11785,0.9192280701754386,chr20:44399285-44403283,3999,chr20:44400785-44401783
ENST00000302681,ENSG00000171133,OR2K2,0.2778204256501363,1.539,0.75107,0.1223499999999999,0.9586956521739132,chr9:111326435-111330433,3999,chr9:111327935-111328933
ENST00000433140,ENSG00000138080,EMILIN1,0.2777670826755845,0.82,0.39019,0.3692749999999996,0.7560859147591608,chr2:27081596-27085594,3999,chr2:27083096-27084094
ENST00000331830,ENSG00000184144,CNTN2,0.2777219707623763,0.434,0.28172,0.154125,0.7784421729738539,chr1:205041198-205045196,3999,chr1:205042698-205043696
ENST00000307068,ENSG00000171243,SOSTDC1,0.2774046025386484,1.006,0.32019,0.2805749999999998,0.945023053814614,chr7:16463851-16467849,3999,chr7:16465351-16466349
ENST00000373345,ENSG00000124143,ARHGAP40,0.2772217825981267,0.8,0.5117,0.0278499999999999,0.6774745853397539,chr20:38599935-38603933,3999,chr20:38601435-38602433
ENST00000423484,ENSG00000234444,ZNF736,0.2772060116467899,1.859,1.1102,0.090375,0.811872473167221,chr7:64312030-64316028,3999,chr7:64313530-64314528
ENST00000369221,ENSG00000175535,PNLIP,0.2771993624414663,0.976,0.63414,0.0764999999999999,0.6389820286992665,chr10:116543932-116547930,3999,chr10:116545432-116546430
ENST00000356020,ENSG00000198685,C3orf27,0.2771918868802212,,,0.1017749999999999,0.9811111111111108,chr3:128574088-128578086,3999,chr3:128575588-128576586
ENST00000512626,ENSG00000249931,GOLGA8K,0.2771759238063184,1.928,1.5068,0.1484249999999999,0.5767663643853753,chr15:32401197-32405195,3999,chr15:32402697-32403695
ENST00000291934,ENSG00000160472,TMEM190,0.27706172298695,1.613,0.80001,0.1168999999999999,0.5341841186879396,chr19:55374837-55378835,3999,chr19:55376337-55377335
ENST00000380534,ENSG00000155875,FAM154A,0.2768911934755915,1.878,1.4423,0.0390999999999999,0.769722350765381,chr9:19031190-19035188,3999,chr9:19032690-19033688
ENST00000345429,ENSG00000139793,MBNL2,0.276809643041383,0.559,0.24417,0.3747499999999998,0.973763627900552,chr13:97220356-97224354,3999,chr13:97221856-97222854
ENST00000599897,ENSG00000269360,AC112693.2,0.2767752116549148,,,0.0387499999999999,0.3567567567567568,chr15:93204067-93208065,3999,chr15:93205567-93206565
ENST00000244930,ENSG00000124939,SCGB2A1,0.2760917676446743,1.385,0.30723,0.0332,0.1687339427875775,chr11:62206669-62210667,3999,chr11:62208169-62209167
ENST00000391620,ENSG00000212935,KRTAP10-3,0.2760191143236669,1.407,0.55565,0.1232,0.3257812500000001,chr21:44556762-44560760,3999,chr21:44558262-44559260
ENST00000510627,ENSG00000248483,POU5F2,0.2759234534935469,1.781,0.9621,0.123625,0.7618857901726424,chr5:93739639-93743637,3999,chr5:93741139-93742137
ENST00000368817,ENSG00000196407,THEM5,0.2758917511125335,1.852,1.2916,0.1054499999999999,0.6422043010752688,chr1:151851699-151855697,3999,chr1:151853199-151854197
ENST00000535540,ENSG00000256797,KLRF2,0.2757449649332225,1.927,1.4907,0.0467749999999999,0.7501784925287881,chr12:9879490-9883488,3999,chr12:9880990-9881988
ENST00000514743,ENSG00000163110,PDLIM5,0.275579222947644,0.554,0.33499,0.12265,0.7547892818756421,chr4:94453246-94457244,3999,chr4:94454746-94455744
ENST00000344839,ENSG00000188334,BSPH1,0.2753595290332203,1.128,0.49332,0.0355749999999999,0.4633764970839274,chr19:47990172-47994170,3999,chr19:47991672-47992670
ENST00000409561,ENSG00000187833,C2orf78,0.27521332472833,0.896,0.57343,0.081,0.7238617357879775,chr2:73782190-73786188,3999,chr2:73783690-73784688
ENST00000334879,ENSG00000186146,DEFB131,0.2751293637104369,1.944,2.29,0.050325,0.9254004232572646,chr4:9442535-9446533,3999,chr4:9444035-9445033
ENST00000330255,ENSG00000184544,DHRS7C,0.2751242219143099,1.459,0.88464,0.1069,0.4717089593717687,chr17:9789299-9793297,3999,chr17:9790799-9791797
ENST00000334384,ENSG00000186103,ARGFX,0.2749424339278963,1.853,1.0957,0.1005249999999999,0.7617430491043714,chr3:121568705-121572703,3999,chr3:121570205-121571203
ENST00000257901,ENSG00000135443,KRT85,0.2748592043011751,0.84,0.51851,0.143875,0.7430981542799407,chr12:52365483-52369481,3999,chr12:52366983-52367981
ENST00000380069,ENSG00000205436,EXOC3L4,0.2747901154458572,0.999,0.66601,0.0416249999999999,0.5270968183606897,chr14:103098145-103102143,3999,chr14:103099645-103100643
ENST00000221996,ENSG00000105392,CRX,0.2745086998141787,0.584,0.18543,0.068,0.3981495712100159,chr19:47819841-47823839,3999,chr19:47821341-47822339
ENST00000011292,ENSG00000091704,CPA1,0.2741967582867125,1.292,0.87123,0.10945,0.6585126689422363,chr7:130378372-130382370,3999,chr7:130379872-130380870
ENST00000408898,ENSG00000221933,OR2A25,0.2741347204995938,1.545,0.75479,0.1127,0.1805194805194805,chr7:144072183-144076181,3999,chr7:144073683-144074681
ENST00000314254,ENSG00000179817,MRGPRX4,0.2741337373898481,,,0.029625,0.1368794326241134,chr11:18170838-18174836,3999,chr11:18172338-18173336
ENST00000330381,ENSG00000184566,AC132216.1,0.2739167176618002,1.736,0.67011,0.1111749999999999,0.2276709401709401,chr11:33878644-33882642,3999,chr11:33880144-33881142
ENST00000327442,ENSG00000185467,KPNA7,0.2738413089614568,1.278,0.88771,0.0354749999999999,0.5259193766577898,chr7:99205508-99209506,3999,chr7:99207008-99208006
ENST00000368720,ENSG00000197956,S100A6,0.2737450206724688,1.675,0.43683,0.073125,0.4692307692307692,chr1:153534246-153538244,3999,chr1:153535746-153536744
ENST00000267426,ENSG00000139914,FITM1,0.273604616456074,1.354,0.72319,0.3309250000000001,0.710300520981498,chr14:24129276-24133274,3999,chr14:24130776-24131774
ENST00000255224,ENSG00000132872,SYT4,0.2735741745979179,0.539,0.20866,0.2154,0.8537550371889672,chr18:43275652-43279650,3999,chr18:43277152-43278150
ENST00000305815,ENSG00000172139,SLC9C1,0.2735640569013238,0.681,0.49687,0.077775,0.5611514309211726,chr3:112292260-112296258,3999,chr3:112293760-112294758
ENST00000332082,ENSG00000075035,WSCD2,0.2735359878217021,0.394,0.18748,0.1142999999999999,0.9092504246451584,chr12:108129752-108133750,3999,chr12:108131252-108132250
ENST00000261170,ENSG00000070019,GUCY2C,0.2731797808844036,1.086,0.85777,0.122475,0.7888447719890076,chr12:14694587-14698585,3999,chr12:14696087-14697085
ENST00000506618,ENSG00000229937,PRPS1L1,0.2731211975314045,0.874,0.27776,0.3105249999999999,0.936,chr7:18025865-18029863,3999,chr7:18027365-18028363
ENST00000338897,ENSG00000188508,KRTDAP,0.2731181605122811,0.914,0.35369,0.104325,0.6588292037775878,chr19:35488533-35492531,3999,chr19:35490033-35491031
ENST00000362007,ENSG00000198715,C1orf85,0.2727678497627746,1.435,0.94592,0.2091500000000002,0.6255528255528255,chr1:156293674-156297672,3999,chr1:156295174-156296172
ENST00000409310,ENSG00000183281,PLGLB1,0.2726294624818044,1.846,0.0,0.067625,0.9783265989451556,chr2:87019854-87023852,3999,chr2:87021354-87022352
ENST00000561890,ENSG00000261272,MUC22,0.2724465702003996,0.708,0.35879,0.042175,0.0416956246207067,chr6:31008475-31012473,3999,chr6:31009975-31010973
ENST00000372445,ENSG00000137221,TJAP1,0.2723829617972087,0.878,0.53034,0.1703750000000001,0.8366810587903125,chr6:43475524-43479522,3999,chr6:43477024-43478022
ENST00000308724,ENSG00000213983,AP1G2,0.2720738580985521,1.272,0.98652,0.4545250000000001,0.8506313291507188,chr14:23566072-23570070,3999,chr14:23567572-23568570
ENST00000375460,ENSG00000142619,PADI3,0.271846622741364,0.92,0.62711,0.0740499999999999,0.7344862155388471,chr1:17247099-17251097,3999,chr1:17248599-17249597
ENST00000427255,ENSG00000166143,PPP1R14D,0.271183329317734,1.6,0.93382,0.1394750000000001,0.3978410361559831,chr15:40826711-40830709,3999,chr15:40828211-40829209
ENST00000435655,ENSG00000233812,AC139426.2,0.2710394362379726,,,0.1612749999999998,0.9733333333333332,chr15:32401294-32405292,3999,chr15:32402794-32403792
ENST00000404289,ENSG00000217825,AC099552.4,0.2707066869300912,1.457,0.33033,0.0875499999999999,0.9101631146202744,chr7:155196438-155200436,3999,chr7:155197938-155198936
ENST00000373003,ENSG00000124196,GTSF1L,0.2704871703597096,1.795,0.92839,0.0981,0.6559284116331098,chr20:43725000-43728998,3999,chr20:43726500-43727498
ENST00000312006,ENSG00000175229,GAL3ST3,0.2704433523732543,1.81,1.1789,0.1112750000000001,0.1038654399638539,chr11:66047182-66051180,3999,chr11:66048682-66049680
ENST00000529803,ENSG00000254550,OMP,0.269910138538359,1.821,1.0259,0.1332500000000001,0.904861111111111,chr11:77100841-77104839,3999,chr11:77102341-77103339
ENST00000381405,ENSG00000164283,ESM1,0.2698844250618357,0.875,0.27789,0.2681749999999999,0.7897657974318213,chr5:54983665-54987663,3999,chr5:54985165-54986163
ENST00000378357,ENSG00000107159,CA9,0.2697439649406748,1.101,0.73424,0.14585,0.6686777602185623,chr9:35671857-35675855,3999,chr9:35673357-35674355
ENST00000452681,ENSG00000164776,PHKG1,0.269651967465453,1.258,0.89436,0.091275,0.7847433384964357,chr7:56090953-56094951,3999,chr7:56092453-56093451
ENST00000304502,ENSG00000168582,CRYGA,0.2696016482464404,1.787,1.1834,0.1473500000000001,0.8467924570533266,chr2:208161578-208165576,3999,chr2:208163078-208164076
ENST00000313965,ENSG00000177673,C2orf57,0.2695028001998265,1.876,0.85638,0.0631999999999999,0.8818613485280152,chr2:231590865-231594863,3999,chr2:231592365-231593363
ENST00000309383,ENSG00000160469,BRSK1,0.2693547728849528,0.206,0.079745,0.1752750000000003,0.7680935941529459,chr19:55282167-55286165,3999,chr19:55283667-55284665
ENST00000309664,ENSG00000140506,LMAN1L,0.2691938933549672,1.191,0.8342,0.120525,0.4705362749315745,chr15:74810717-74814715,3999,chr15:74812217-74813215
ENST00000318357,ENSG00000163126,ANKRD23,0.2691862499663517,1.855,1.3732,0.0806499999999999,0.81264550404399,chr2:96842036-96846034,3999,chr2:96843536-96844534
ENST00000375108,ENSG00000127472,PLA2G5,0.2691065662002153,1.627,0.89368,0.031525,0.4470023980815347,chr1:20068209-20072207,3999,chr1:20069709-20070707
ENST00000270560,ENSG00000142484,TM4SF5,0.2683760731548446,1.089,0.51832,0.0698749999999999,0.637793735610135,chr17:4769893-4773891,3999,chr17:4771393-4772391
ENST00000317869,ENSG00000179172,HNRNPCL1,0.2683108463290695,1.795,0.0,,0.9936708860759492,chr1:12846727-12850725,3999,chr1:12848227-12849225
ENST00000506021,ENSG00000249160,RP11-1C1.5,0.2682510735925643,1.665,0.70906,0.0361,0.0305546204156415,chr5:10507196-10511194,3999,chr5:10508696-10509694
ENST00000358430,ENSG00000164440,TXLNB,0.2681061263808634,1.148,0.79755,0.1179250000000001,0.827792009928855,chr6:139290141-139294139,3999,chr6:139291641-139292639
ENST00000418600,ENSG00000197283,SYNGAP1,0.2680501818156167,0.055,0.0,0.3469749999999999,0.910034775362789,chr6:33418165-33422163,3999,chr6:33419665-33420663
ENST00000306072,ENSG00000172183,ISG20,0.2679601620806401,1.687,0.80167,0.0779249999999999,0.5873376245608491,chr15:88636744-88640742,3999,chr15:88638244-88639242
ENST00000370196,ENSG00000107807,TLX1,0.267802084862722,0.56,0.1181,0.152125,0.8682815304293039,chr10:101127501-101131499,3999,chr10:101129001-101129999
ENST00000454853,ENSG00000146276,GABRR1,0.2677300507645924,1.227,0.85918,0.1317,0.9037702228482564,chr6:89215435-89219433,3999,chr6:89216935-89217933
ENST00000370017,ENSG00000143107,FNDC7,0.2674644880884004,0.973,0.68134,0.115725,0.7396911898274298,chr1:108710658-108714656,3999,chr1:108712158-108713156
ENST00000375050,ENSG00000204304,PBX2,0.2673189248432843,0.248,0.052173,0.3927500000000001,0.9020962808738392,chr6:32188188-32192186,3999,chr6:32189688-32190686
ENST00000449465,ENSG00000234776,C11orf94,0.267299632195706,1.788,0.74203,0.10565,0.6371642926458501,chr11:45905284-45909282,3999,chr11:45906784-45907782
ENST00000542188,ENSG00000134160,TRPM1,0.2672955974842767,1.032,0.84351,0.048725,0.8398956527774203,chr15:31159275-31163273,3999,chr15:31160775-31161773
ENST00000600820,ENSG00000269657,AC079210.1,0.2672129687360826,,,0.1098499999999999,0.9259842519685042,chr17:68541229-68545227,3999,chr17:68542729-68543727
ENST00000302514,ENSG00000172247,C1QTNF4,0.2670249533128839,1.029,0.32732,0.090175,0.1861375661375661,chr11:47592661-47596659,3999,chr11:47594161-47595159
ENST00000556834,ENSG00000258928,RP11-463J10.2,0.2666418627724553,1.838,0.84945,0.0361749999999999,0.3706340361208338,chr14:51916573-51920571,3999,chr14:51918073-51919071
ENST00000367928,ENSG00000112299,VNN1,0.2666202979192024,1.091,0.65891,0.0478,0.6344028652446498,chr6:132712051-132716049,3999,chr6:132713551-132714549
ENST00000374375,ENSG00000204183,GDF5OS,0.2663920779094369,1.227,0.58457,0.3740250000000003,0.813811420982736,chr20:35431031-35435028,3998,chr20:35432531-35433528
ENST00000420175,ENSG00000146926,ASB10,0.2663247188794634,1.631,1.0969,0.1633750000000001,0.3259177190924854,chr7:151185157-151189155,3999,chr7:151186657-151187655
ENST00000382774,ENSG00000109758,HGFAC,0.2660245384703589,0.837,0.55102,0.0195249999999999,0.5424877759074644,chr4:3439888-3443886,3999,chr4:3441388-3442386
ENST00000260302,ENSG00000137745,MMP13,0.2659735235447016,1.532,1.0982,0.1928500000000001,0.7761441451074546,chr11:102953736-102957734,3999,chr11:102955236-102956234
ENST00000332715,ENSG00000183463,URAD,0.2658304272210357,1.899,1.1917,0.0534749999999999,0.7340643624946787,chr13:27986656-27990654,3999,chr13:27988156-27989154
ENST00000392176,ENSG00000213077,FAM106A,0.2658160552897395,,,0.3267999999999999,0.427659574468085,chr17:18524848-18528846,3999,chr17:18526348-18527346
ENST00000359481,ENSG00000125551,PLGLB2,0.2657988227057024,1.883,0.0,0.046,0.8165494940549789,chr2:87746088-87750086,3999,chr2:87747588-87748586
ENST00000264651,ENSG00000167916,KRT24,0.265670402656704,1.448,1.0299,0.117275,0.6577343744835902,chr17:40701752-40705750,3999,chr17:40703252-40704250
ENST00000322937,ENSG00000178522,AMBN,0.2653566665759464,1.099,0.73256,0.1823500000000002,0.4053011495949873,chr4:70590257-70594255,3999,chr4:70591757-70592755
ENST00000339917,ENSG00000139908,TSSK4,0.265320095857583,1.615,1.0276,0.2553999999999999,0.6376816816131768,chr14:24203721-24207719,3999,chr14:24205221-24206219
