chr,start,end,transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons
chr6,127896319,127900318,ENST00000329722,ENSG00000184530,C6orf58,0.13727042058369957,1.303,0.83343,0.05992500000000002,0.3245130289586039
chr17,9692615,9696614,ENST00000330255,ENSG00000184544,DHRS7C,0.2751242219143099,1.459,0.88464,0.10690000000000001,0.4717089593717687
chr17,76354159,76358158,ENST00000330871,ENSG00000184557,SOCS3,0.6598337726457373,0.666,0,0.33472500000000016,0.6570285714285714
chr17,7326934,7330933,ENST00000333870,ENSG00000184560,C17orf74,0.3395908397707606,1.3,0.86686,0.13970000000000007,0.9290830977506782
chr13,86371624,86375623,ENST00000400286,ENSG00000184564,SLITRK6,0.2069943387048364,1.197,0.83155,0.1854000000000001,0.16666666666666666
chr11,33900189,33904188,ENST00000330381,ENSG00000184566,AC132216.1,0.27391671766180026,1.736,0.67011,0.11117499999999998,0.22767094017094014
chr12,64796130,64800129,ENST00000332707,ENSG00000184575,XPOT,0.7381912468972899,0.278,0.15939,0.20715000000000008,0.9704162930177863
chr1,66795687,66799686,ENST00000371045,ENSG00000184588,PDE4B,0.20746618949443082,0.295,0.11412,0.22375,0.8612389380530974
chr1,113261041,113265040,ENST00000369630,ENSG00000184599,FAM19A3,0.23345354448683775,1.536,0.79395,0.05380000000000001,0.6615686274509803
chr2,163693129,163697128,ENST00000332142,ENSG00000184611,KCNH7,0.470977277851542,0.369,0.23226,0.3601499999999997,0.844030078309002
chr12,45268881,45272880,ENST00000437801,ENSG00000184613,NELL2,0.6140290282223092,0.246,0.13109,0.14969999999999994,0.9322571702912399
chr17,8278030,8282029,ENST00000396267,ENSG00000184619,KRBA2,0.500868208498581,1.583,0.94584,0.057325,0.4752747252747253
chr8,85095110,85099109,ENST00000517638,ENSG00000184672,RALYL,0.7023560971045755,0.548,0.21208,0.3698499999999999,0.7857470524477217
chr22,24382285,24386284,ENST00000248935,ENSG00000184674,GSTT1,0.3270440251572327,1.37,0.73203,0.03885000000000001,0.48025867749866763
chr1,22776344,22780343,ENST00000404138,ENSG00000184677,ZBTB40,0.5905808548554625,0.669,0.4792,0.0881250000000001,0.7350268817204302
chr1,149856233,149860232,ENST00000369155,ENSG00000184678,HIST2H2BE,0.7952795310566355,1.222,0,0.31349999999999967,0.916010498687664
chr11,5408607,5412606,ENST00000328611,ENSG00000184698,OR51M1,0.17057515414939856,1.526,0.68789,0.062775,0.1966986155484558
chr11,63437085,63441084,ENST00000398868,ENSG00000184743,ATL3,0.6972928630024611,0.905,0.61686,0.10820000000000005,0.5740806917676234
chr12,95395547,95399546,ENST00000327772,ENSG00000184752,NDUFA12,0.4841768992712389,1.473,0.792,0.12082499999999993,0.8298978399320864
chr3,138737769,138741768,ENST00000329447,ENSG00000184814,PRR23B,0.6896350194325122,NA,NA,0.03862499999999999,0.650785340314136
chr5,177017159,177021158,ENST00000332598,ENSG00000184840,TMED9,0.4957658913066781,0.834,0.42238,0.1710250000000001,0.8607623262960689
chr5,174869212,174873211,ENST00000393752,ENSG00000184845,DRD1,0.6029901216030079,0.336,0,0.2382500000000003,0.4082427536231886
chr16,8889506,8893505,ENST00000333050,ENSG00000184857,TMEM186,0.41926256808118806,1.553,0.84207,0.12052500000000002,0.7419647695362203
chr7,155435373,155439372,ENST00000401878,ENSG00000184863,RBM33,0.7463800567248843,0.051,0,0.05439999999999999,0.8425661872487434
chr11,5343583,5347582,ENST00000328813,ENSG00000184881,OR51B2,0.19549313142401709,1.717,0.75631,0.06337499999999997,0.6298204527712722
chr17,34888869,34892868,ENST00000592983,ENSG00000184886,PIGW,0.6094858156028369,1.034,0.59263,0.09350000000000004,0.7245508982035929
chr3,129033121,129037120,ENST00000333762,ENSG00000184897,H1FX,0.628513310231003,1.072,0.22754,0.2578249999999997,0.9744444444444443
chr2,152116394,152120393,ENST00000331426,ENSG00000184898,RBM43,0.5773698938850009,0.968,0.20473,0.1537250000000001,0.4052867038143769
chr7,111200348,111204347,ENST00000405709,ENSG00000184903,IMMP2L,0.5682637987103075,1.221,0.53537,0.09365000000000001,0.906723942716555
chr2,25014252,25018251,ENST00000328379,ENSG00000184924,PTRHD1,0.5351170568561873,1.95,1.7,0.09122500000000004,0.6920913739073065
chr11,6815129,6819128,ENST00000332601,ENSG00000184933,OR6A2,0.11129139014661177,1.131,0.36093,0.07495000000000003,0.29391727493917275
chr16,68571116,68575115,ENST00000570495,ENSG00000184939,ZFP90,0.562429696287964,0.527,0.29186,0.09322500000000002,0.5037762302800184
chr22,42484960,42488959,ENST00000498737,ENSG00000184983,NDUFA6,0.5887076670894937,1.68,0.89781,0.06542499999999997,0.7516263561840055
chr4,7192265,7196264,ENST00000507866,ENSG00000184985,SORCS2,0.535756169219944,0.415,0.26929,0.056449999999999986,0.7810546302768682
chr17,41361894,41365893,ENST00000331615,ENSG00000184988,TMEM106A,0.3511081852095677,1.464,0.88791,0.20004999999999998,0.7166110547190483
chr14,105217437,105221436,ENST00000329967,ENSG00000184990,SIVA1,0.6587548519828521,1.031,0.45057,0.21380000000000013,0.5245247394943261
chr12,125476246,125480245,ENST00000341446,ENSG00000184992,BRI3BP,0.7507507507507507,0.818,0.25973,0.11695000000000004,0.3976182886633707
chr6,117196423,117200422,ENST00000332958,ENSG00000185002,RFX6,0.6140127670402372,0.466,0.30681,0.09589999999999999,0.877425127974817
chr3,75953846,75957845,ENST00000487694,ENSG00000185008,ROBO2,0.4526333562044897,0.16,0.081287,0.056674999999999975,0.9453742539775463
chr10,75908822,75912821,ENST00000355264,ENSG00000185009,AP3M1,0.5167924120617567,0.563,0.26794,0.11810000000000002,0.9600547841179229
chr20,3138843,3142842,ENST00000217173,ENSG00000185019,UBOX5,0.4679706029375791,0.864,0.47892,0.06677499999999997,0.7309963099630994
chr22,38595889,38599888,ENST00000338483,ENSG00000185022,MAFF,0.598896769109535,1.6,0.66116,0.11195000000000006,0.9642955874534821
chr15,90742551,90746550,ENST00000411539,ENSG00000185033,SEMA4B,0.48349388594440434,0.56,0.35241,0.081275,0.7714553256645144
chr15,90775280,90779279,ENST00000328649,ENSG00000185043,CIB1,0.5468855526673848,1.145,0.60993,0.08740000000000005,0.8831673948065901
chr12,100376016,100380015,ENST00000547776,ENSG00000185046,ANKS1B,0.6635663372797098,0.2,0.10135,0.25225000000000014,0.8564227199816317
chr8,15093849,15097848,ENST00000382080,ENSG00000185053,SGCZ,0.6339609073210657,1.215,0.77734,0.23902500000000002,0.7169841117428067
chr7,105219944,105223943,ENST00000485614,ENSG00000185055,EFCAB10,0.6224712107065048,1.341,0.59096,0.41595000000000004,0.6072803211255173
chr5,173414162,173418161,ENST00000340147,ENSG00000185056,C5orf47,0.47690632937639316,1.89,1.2669,0.023325,0.5734682647839919
chr11,62418775,62422774,ENST00000330574,ENSG00000185085,INTS5,0.544681112223488,0.458,0.2321,NA,0.4245250805311912
chr15,63448002,63452001,ENST00000330964,ENSG00000185088,RPS27L,0.6230029460850854,1.327,0.42999,0.08920000000000002,0.8614480358863572
chr1,51423936,51427935,ENST00000396153,ENSG00000185104,FAF1,0.7088443649060782,0.253,0.12027,0.2030750000000001,0.9845366103430621
chr3,194404622,194408621,ENST00000329759,ENSG00000185112,FAM43A,0.7286753921668946,0.525,0.11067,0.35219999999999974,0.4026881720430106
chr15,29560034,29564033,ENST00000332303,ENSG00000185115,NDNL2,0.6580097262062655,1.06,0.41061,0.2437250000000001,0.7360683760683763
chr4,156127781,156131780,ENST00000329476,ENSG00000185149,NPY2R,0.45531617202414126,0.882,0.3854,0.025200000000000004,0.8384615384615385
chr1,226409319,226413318,ENST00000366810,ENSG00000185155,MIXL1,0.6043817678166709,1.595,0.65745,0.09769999999999998,0.3909871244635194
chr17,8700668,8704667,ENST00000329805,ENSG00000185156,MFSD6L,0.4146031775065582,1.32,0.84446,0.25090000000000046,0.8551948051948055
chr17,30333007,30337006,ENST00000543378,ENSG00000185158,LRRC37B,0.6447238637179894,0.451,0.2661,0.23132500000000009,0.7074343660684129
chr7,57205572,57209571,ENST00000331162,ENSG00000185177,ZNF479,0.12484768582329558,1.798,0.9873,0.031949999999999985,0.09101874204430335
chr14,103587798,103591797,ENST00000560869,ENSG00000185215,TNFAIP2,0.4180346733927976,0.68,0.40063,0.03404999999999998,0.611642765537098
chr3,44517163,44521162,ENST00000425708,ENSG00000185219,ZNF445,0.5105233315939397,0.21,0.081189,0.14854999999999996,0.8459487630600985
chr19,8453083,8457082,ENST00000328024,ENSG00000185236,RAB11B,0.5399853264856933,0.645,0.20499,0.11010000000000005,0.6839290788961219
chr11,20407076,20411075,ENST00000331079,ENSG00000185238,PRMT3,0.6252611175689847,1.51,1.1393,0.06302500000000001,0.893710735263976
chr14,45551302,45555301,ENST00000355765,ENSG00000185246,PRPF39,0.48837384498286796,0.239,0.092401,0.06877499999999995,0.9509034868109901
chr22,20746405,20750404,ENST00000400451,ENSG00000185252,ZNF74,0.5742944680945969,0.876,0.55112,0.04759999999999999,0.7094909132263731
chr17,74259283,74263282,ENST00000327490,ENSG00000185262,UBALD2,0.6847065549186255,1.005,0.21275,0.2169750000000001,0.6172629954025304
chr14,20901802,20905801,ENST00000344581,ENSG00000185271,KLHL33,0.2804625857585359,0.999,0.60341,0.1289750000000001,0.5976297502959191
chr21,15586499,15590498,ENST00000400577,ENSG00000185272,RBM11,0.5530287861018145,1.169,0.66977,0.051524999999999974,0.4704173516029314
chr1,173836094,173840093,ENST00000367701,ENSG00000185278,ZBTB37,0.5864693723547361,0.334,0.10618,0.34547500000000003,0.9128968253968254
chr7,56182094,56186093,ENST00000329309,ENSG00000185290,NUPR1L,0.5578061763991805,1.943,1.7287,0.16662499999999997,0.5419354838709678
chr17,43920256,43924255,ENST00000329196,ENSG00000185294,SPPL2C,0.30657333906854883,1.06,0.58741,0.28739999999999993,0.7391304347826086
chr2,88123472,88127471,ENST00000398146,ENSG00000185304,RGPD2,0.8394012944983819,1.542,0.75313,NA,0.5002038489165174
chr5,53604404,53608403,ENST00000504924,ENSG00000185305,ARL15,0.622187417868579,1.205,0.61094,0.19095000000000006,0.9449363262569292
chr12,64782472,64786471,ENST00000333722,ENSG00000185306,C12orf56,0.6151831162001528,1.613,1.1341,0.10540000000000004,0.91571906830917
chr3,38833502,38837501,ENST00000449082,ENSG00000185313,SCN10A,0.131397411470994,1.091,0.88581,0.08284999999999998,0.6723616931339925
chr16,11348037,11352036,ENST00000332029,ENSG00000185338,SOCS1,0.6963758731237129,1.103,0,0.3035749999999994,0.75
chr12,124194865,124198864,ENST00000330342,ENSG00000185344,ATP6V0A2,0.6155884389814688,0.748,0.53588,0.061649999999999976,0.7131765250843067
chr6,163146804,163150803,ENST00000366898,ENSG00000185345,PARK2,0.6066847075540229,0.855,0.54685,0.14645000000000008,0.7319791331924248
chr13,96741093,96745092,ENST00000376705,ENSG00000185352,HS6ST3,0.7657427012265722,0.218,0,0.3641749999999999,0.760380068870203
chr17,33444833,33448832,ENST00000590016,ENSG00000185379,RAD51D,0.424170780891454,1.146,0.74404,0.10615000000000002,0.6016521366372927
chr2,231189899,231193898,ENST00000415673,ENSG00000185404,SP140L,0.2100635442221272,0.795,0.53629,0.019575000000000002,0.26089675654638683
chr1,246668520,246672519,ENST00000388985,ENSG00000185420,SMYD3,0.582055663191111,0.953,0.61901,0.09252500000000007,0.8785547785547786
chr21,40815781,40819780,ENST00000380637,ENSG00000185437,SH3BGR,0.5809718514736659,1.126,0.49265,0.018300000000000004,0.7315252347037376
chr19,48671949,48675948,ENST00000328759,ENSG00000185453,C19orf68,0.6021422368040142,0.346,0.072962,0.15947499999999995,0.5091500501717195
chr7,98803130,98807129,ENST00000327442,ENSG00000185467,KPNA7,0.2738413089614568,1.278,0.88771,0.03547499999999998,0.5259193766577898
chr11,62552899,62556898,ENST00000333449,ENSG00000185475,TMEM179B,0.6285400706382341,1.164,0.59006,0.2583749999999999,0.4894687495882472
chr4,90227162,90231161,ENST00000609438,ENSG00000185477,GPRIN3,0.5120655443896819,1.464,0.99856,0.16059999999999997,0.9670103092783506
chr12,57642977,57646976,ENST00000332782,ENSG00000185482,STAC3,0.2369503670688014,0.753,0.44378,0.19417500000000004,0.9183431676349592
chr1,155160707,155164706,ENST00000368395,ENSG00000185499,MUC1,0.5381822401095127,0.603,0.28679,0.11985000000000008,0.20182072829131656
chr15,91641515,91645514,ENST00000394232,ENSG00000185518,SV2B,0.5190567996440754,0.638,0.40149,0.1020500000000001,0.8527147403415177
chr15,96871946,96875945,ENST00000394166,ENSG00000185551,NR2F2,0.8700984646001828,0.216,0,0.6329000000000004,0.9540095999667553
chr14,101191164,101195163,ENST00000341267,ENSG00000185559,DLK1,0.5581090177485474,0.705,0.33515,0.18540000000000018,0.9002286490089975
chr12,53771978,53775977,ENST00000327443,ENSG00000185591,SP1,0.5978240689168616,0.099,0,0.3312500000000001,0.28414166581865874
chr22,19417425,19421424,ENST00000333130,ENSG00000185608,MRPL40,0.7541400373240401,0.781,0.34125,0.11547500000000004,0.7112994544834718
chr12,45442883,45446882,ENST00000332700,ENSG00000185610,DBX2,0.6999530859664774,1.436,0.82632,0.16687500000000002,0.9561374569485371
chr15,49253642,49257641,ENST00000332408,ENSG00000185634,SHC4,0.3868889445465967,0.936,0.6498,0.2637999999999999,0.8437029829557358
chr12,53226080,53230079,ENST00000330553,ENSG00000185640,KRT79,0.22460674589438867,1.505,1.071,0.11959999999999994,0.7498461009002575
chr14,69257958,69261957,ENST00000439696,ENSG00000185650,ZFP36L1,0.6841103401567639,0.609,0.12843,0.38929999999999976,0.9666840187402393
chr22,21919836,21923835,ENST00000342192,ENSG00000185651,UBE2L3,0.5518838999795599,0.462,0,0.11945000000000001,0.6749773584950478
chr12,5539279,5543278,ENST00000423158,ENSG00000185652,NTF3,0.6857165525458644,0.417,0.087866,0.20834999999999987,0.9235175572621599
chr21,40683746,40687745,ENST00000333229,ENSG00000185658,BRWD1,0.8460457502136846,0.215,0.14136,0.11410000000000002,0.7184791673326372
chr22,33452359,33456358,ENST00000358763,ENSG00000185666,SYN3,0.43829372253815896,0.591,0.34871,0.035875,0.8928498026024058
chr1,38510451,38514450,ENST00000373012,ENSG00000185668,POU3F1,0.8453224802173922,0.707,0.14905,0.47742499999999943,0.8129056047197641
chr11,62519661,62523660,ENST00000394807,ENSG00000185670,ZBTB3,0.3877323524385049,0.709,0.35907,0.31464999999999993,0.6805734454860076
chr22,22899697,22903696,ENST00000543184,ENSG00000185686,PRAME,0.4052202661589621,1.323,0.81699,0.04589999999999998,0.7473455856646043
chr6,4077443,4081442,ENST00000380175,ENSG00000185689,C6orf201,0.5937686439099477,1.389,0.61424,0.022224999999999984,0.11921413309380559
chr16,22017530,22021529,ENST00000542527,ENSG00000185716,C16orf52,0.659652921078448,0.941,0.29899,0.23609999999999995,0.6324914741324587
chr22,31793509,31797508,ENST00000331457,ENSG00000185721,DRG1,0.537930504501966,0.57,0.24901,0.17590000000000003,0.914317265328093
chr17,4165143,4169142,ENST00000570535,ENSG00000185722,ANKFY1,0.5418868081824908,0.297,0.17497,NA,0.8955876601926417
chr8,64079121,64083120,ENST00000539294,ENSG00000185728,YTHDF3,0.6963081163414812,0.226,0.047691,0.19592500000000024,0.027819316674278508
chr10,83633070,83637069,ENST00000372141,ENSG00000185737,NRG3,0.7319695725057268,0.47,0.26063,0.3639750000000003,0.864109845626531
chr11,109290846,109294845,ENST00000327419,ENSG00000185742,C11orf87,0.5370805026866936,1.243,0.26802,0.27255000000000024,0.2958222222222221
chr4,21948423,21952422,ENST00000382152,ENSG00000185774,KCNIP4,0.56970186885309,0.342,0.07208,0.09930000000000004,0.9741017016083651
chr9,43628731,43632730,ENST00000332857,ENSG00000185775,SPATA31A6,0.19866773417462497,1.922,1.4155,0.027674999999999998,0.8875408390458805
chr15,79163156,79167155,ENST00000331268,ENSG00000185787,MORF4L1,0.770933516525456,0.261,0.082996,0.11602500000000006,0.906798240375058
chr19,46294061,46298060,ENST00000270223,ENSG00000185800,DMWD,0.5092775848489919,0.447,0.17298,0.22820000000000004,0.6353855288350004
chr21,38443112,38447111,ENST00000464265,ENSG00000185808,PIGP,0.7533732206146536,1.354,0.648,0.071875,0.6370628256973287
chr4,2059239,2063238,ENST00000423729,ENSG00000185818,NAT8L,0.8198151055293913,0.471,0,0.16872499999999993,0.5596356810719124
chr15,24918541,24922540,ENST00000329468,ENSG00000185823,NPAP1,0.4390795841128247,NA,NA,0.016775,0.6086956521739131
chr22,19840463,19844462,ENST00000329517,ENSG00000185838,GNB1L,0.5106636702025609,1.049,0.60106,0.09339999999999998,0.703560684918787
chr4,69109439,69113438,ENST00000332644,ENSG00000185873,TMPRSS11B,0.1923520812495191,1.689,1.2113,0.07462499999999998,0.5606087251316153
chr10,25303587,25307586,ENST00000524413,ENSG00000185875,THNSL1,0.6046654714799453,1.37,0.98742,0.05792499999999997,0.5703225806451613
chr15,45019186,45023185,ENST00000559390,ENSG00000185880,TRIM69,0.40511781749185916,1.13,0.74368,0.06162499999999999,0.7375701619575287
chr16,2561871,2565870,ENST00000330398,ENSG00000185883,ATP6V0C,0.5711514363720067,0.661,0,0.13144999999999987,0.7360407359355752
chr1,228001394,228005393,ENST00000366757,ENSG00000185888,PRSS38,0.2588351543610663,1.239,0.68707,0.09662500000000003,0.23027522935779818
chr7,143138546,143142545,ENST00000332690,ENSG00000185899,TAS2R60,0.18765344578639825,NA,NA,0.03899999999999996,0.6558897243107771
chr8,42946661,42950660,ENST00000331373,ENSG00000185900,POMK,0.6869297946040884,1.54,0.95703,0.0808,0.8041020365094439
chr21,37430560,37434559,ENST00000399215,ENSG00000185917,SETD4,0.6072917780391318,1.23,0.85431,0.093125,0.7395825360258994
chr9,98268944,98272943,ENST00000331920,ENSG00000185920,PTCH1,0.8504286854802319,0.073,0.015413,0.5481250000000004,0.7439303801679793
chr10,105216646,105220645,ENST00000329905,ENSG00000185933,CALHM1,0.24422101129304122,1.527,0.85663,0.15157500000000024,0.8765275753646665
chr8,63159501,63163500,ENST00000523211,ENSG00000185942,NKAIN3,0.652307937076149,0.739,0.28609,0.105425,0.5121344558611283
chr1,104066321,104070320,ENST00000533099,ENSG00000185946,RNPC3,0.6410865874363327,0.706,0.39149,0.064275,0.8617117117117118
chr16,31883079,31887078,ENST00000300870,ENSG00000185947,ZNF267,0.409036260873388,1.566,0.63949,0.07577500000000005,0.6132071739696168
chr13,110436916,110440915,ENST00000375856,ENSG00000185950,IRS2,1.0053530162490452,0.297,0.11482,0.3277999999999999,0.9168493082464002
chr1,152593580,152597579,ENST00000335674,ENSG00000185962,LCE3A,0.24255024255024255,NA,NA,0.02927499999999998,1
chr9,95525095,95529094,ENST00000356884,ENSG00000185963,BICD2,0.6161721490188643,0.31,0.13556000000000001,0.08970000000000004,0.9225395076128099
chr1,152537249,152541248,ENST00000368789,ENSG00000185966,LCE3E,0.16434528945314106,1.474,0,0.09027499999999998,0.49749103942652334
chr9,36167389,36171388,ENST00000335119,ENSG00000185972,CCIN,0.31313785130152694,0.663,0.28978,0.4982000000000002,0.9249999999999999
chr19,19624564,19628563,ENST00000507754,ENSG00000186010,NDUFA13,0.7867349390908923,1.734,1.0183,0.255775,0.8492904413594068
chr19,36978464,36982463,ENST00000454319,ENSG00000186017,ZNF566,0.5739022881880025,0.507,0.22172,NA,0.9306758807588076
chr19,37062155,37066154,ENST00000591340,ENSG00000186020,ZNF529,0.5238902122573939,0.875,0.51603,0.04294999999999998,0.15874419266569031
chr19,44574297,44578296,ENST00000421176,ENSG00000186026,ZNF284,0.49909718597968816,1.847,1.1194,0.08535000000000001,0.34959974937048494
chr13,51416076,51420075,ENST00000400393,ENSG00000186047,DLEU7,0.4631610348116544,1.621,0.40218,0.20945000000000005,0.9571759834368531
chr12,53010344,53014343,ENST00000305748,ENSG00000186049,KRT73,0.21698445848816078,1.268,0.86394,0.08900000000000002,0.7147853003440018
